지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
11230,답십리동,2021-07-26,청계 지웰,498-7,19.525,7,2012,13500
11230,답십리동,2021-07-26,답십리청솔우성,80,114.76,12,2000,108500
11230,답십리동,2021-07-27,한일노벨리아,494-1,14.76,14,2016,12300
11230,답십리동,2021-07-28,우성그린,989-1,84.98,12,1997,74500
11230,답십리동,2021-07-29,청계푸르지오시티,497-23,30.42,8,2015,34000
11230,용두동,2021-07-03,신동아,779,58.59,7,1994,74800
11230,용두동,2021-07-03,신동아,779,58.59,4,1994,73400
11230,용두동,2021-07-05,신동아,779,84.63,11,1994,89800
11230,용두동,2021-07-08,한양아이클래스,112-8,14.19,3,2014,10500
11230,용두동,2021-07-10,롯데캐슬피렌체,790,30.4,5,2009,45000
11230,용두동,2021-07-13,신동아,779,49.68,6,1994,66800
11230,용두동,2021-07-16,신설동역대우아이빌1,236-1,69.483,11,2004,68000
11230,용두동,2021-07-17,용두 두산위브,791,84.99,13,2009,119000
11230,용두동,2021-07-27,한양아이클래스,112-8,14.19,3,2014,10300
11230,용두동,2021-07-28,동대문 베네스트,100-5,18.81,20,2020,26500
11230,용두동,2021-07-31,동대문 베네스트,100-5,18.81,16,2020,26660
11230,이문동,2021-07-02,현대,54,84.58,11,2000,89500
11230,이문동,2021-07-05,쌍용,64,114.35,7,2000,98000
11230,이문동,2021-07-05,중앙하이츠빌,84,84.81,18,2002,90000
11230,이문동,2021-07-07,이문삼성래미안아파트,425,84.991,1,2001,80500
11230,이문동,2021-07-07,대림e-편한세상,225,79.35,13,2003,100000
11230,이문동,2021-07-09,쌍용,64,59.99,19,2000,82300
11230,이문동,2021-07-10,현대,54,59.92,23,2000,74800
11230,이문동,2021-07-14,신이문 금호어울림,428,84.84,2,2008,89000
11230,이문동,2021-07-20,대림e-편한세상,225,114.937,11,2003,119000
11230,이문동,2021-07-24,신이문 금호어울림,428,84.84,10,2008,92500
11230,이문동,2021-07-24,신이문 금호어울림,428,84.84,4,2008,89500
11230,이문동,2021-07-30,현대,54,59.92,12,2000,75400
11230,이문동,2021-07-31,쌍용,64,84.89,9,2000,90000
11230,장안동,2021-07-01,서희스타힐스,365-4,70.84,11,2013,63000
11230,장안동,2021-07-02,래미안장안2차,329-3,81.05,21,2007,104500
11230,장안동,2021-07-02,르메이에르1차(344-1),344-1,116.04,8,2004,70700
11230,장안동,2021-07-03,정은101동(332-2),332-2,59.84,8,1999,39500
11230,장안동,2021-07-03,정은101동(332-2),332-2,81.72,5,1999,53000
11230,장안동,2021-07-03,래미안장안2차,329-3,112.92,15,2007,130500
11230,장안동,2021-07-03,장안평 월드메르디앙 2차,575,84.94,1,2007,80500
11230,장안동,2021-07-03,장안동신일해피트리,568,63.7,3,2005,69000
11230,장안동,2021-07-05,래미안장안2차,329-3,112.92,23,2007,139000
11230,장안동,2021-07-06,장안동신일해피트리,568,84.97,8,2005,80000
11230,장안동,2021-07-06,래미안장안2차,329-3,64.85,10,2007,95500
11230,장안동,2021-07-07,장안위더스빌,580,107.97,5,2011,88000
11230,장안동,2021-07-07,래미안장안2차,329-3,81.05,8,2007,104500
11230,장안동,2021-07-10,은하수드림필,572,84.98,6,2006,58000
11230,장안동,2021-07-10,동대문더퍼스트데시앙,587,84.9375,16,2019,108000
11230,장안동,2021-07-11,장안현대홈타운(336),336,59.54,3,2003,83500
11230,장안동,2021-07-13,청원파크빌,570,72.84,4,2006,54500
11230,장안동,2021-07-14,한신아파트,555-1,84.9,5,1996,70000
11230,장안동,2021-07-16,현대썬앤빌601,373-3,18.35,15,2015,9800
11230,장안동,2021-07-17,장안현대홈타운(336),336,59.61,15,2003,90700
11230,장안동,2021-07-20,장안현대홈타운(336),336,59.54,18,2003,89700
11230,장안동,2021-07-22,르메이에르1차(344-1),344-1,116.04,4,2004,73000
11230,장안동,2021-07-22,정은스카이빌201동,347-8,84.54,7,2006,68000
11230,장안동,2021-07-23,장안뉴시티,372-5,17.63,6,2012,10000
11230,장안동,2021-07-23,정은스카이빌101동,327,80.37,7,2004,74000
11230,장안동,2021-07-24,동대문더퍼스트데시앙,587,84.9609,9,2019,118000
11230,장안동,2021-07-24,장안힐스테이트,329-2,59.885,14,2007,92200
11230,장안동,2021-07-24,래미안장안2차,329-3,81.05,16,2007,108800
11230,장안동,2021-07-28,래미안장안2차,329-3,81.05,6,2007,108000
11230,장안동,2021-07-29,장안뉴시티,372-5,17.63,14,2012,10100
11230,장안동,2021-07-29,베스트빌(417-10),417-10,81.625,4,2003,49000
11230,전농동,2021-07-02,전농SK,10,84.95,13,2000,99900
11230,전농동,2021-07-03,전농SK,10,84.95,6,2000,96500
11230,전농동,2021-07-03,전농우성,6,84.84,6,1992,84500
11230,전농동,2021-07-03,전농SK,10,59.34,19,2000,79900
11230,전농동,2021-07-03,전농SK,10,84.95,22,2000,95000
11230,전농동,2021-07-06,전농동신성미소지움,687,55.371,9,2005,106500
11230,전농동,2021-07-09,전농SK,10,114.3,22,2000,118000
11230,전농동,2021-07-11,전농SK,10,114.3,18,2000,105000
11230,전농동,2021-07-12,전농SK,10,59.34,10,2000,82000
11230,전농동,2021-07-13,전농SK,10,59.34,15,2000,85000
11230,전농동,2021-07-15,전농우성,6,59.78,4,1992,69800
11230,전농동,2021-07-17,전농SK,10,84.95,22,2000,97700
11230,전농동,2021-07-17,전농동하우스토리,32-4,83.796,15,2007,85000
11230,전농동,2021-07-22,전농우성,6,115.56,13,1992,92000
11230,제기동,2021-07-07,한신아파트,1212,84.76,17,2004,93000
11230,제기동,2021-07-13,동성네스트빌,1158-6,53.51,5,2005,28500
11230,제기동,2021-07-14,한신아파트,1212,114.885,5,2004,110000
11230,제기동,2021-07-14,한신아파트,1212,84.76,2,2004,93000
11230,제기동,2021-07-15,이수브라운스톤,252,84.9,9,2005,63000
11230,제기동,2021-07-15,공성,892-65,73.62,12,1978,59500
11230,청량리동,2021-07-01,한신,60,84.92,5,1997,96000
11230,청량리동,2021-07-02,미주,235-1,137.42,7,1978,150000
11230,청량리동,2021-07-03,한신,60,84.92,9,1997,100000
11230,청량리동,2021-07-06,한신,60,59.97,18,1997,87800
11230,청량리동,2021-07-16,미주,235-1,101.65,9,1978,140000
11230,회기동,2021-07-01,신현대,65,84.96,10,1989,90000
11230,휘경동,2021-07-02,휘경센트레빌,367,84.79,11,2011,97000
11230,휘경동,2021-07-02,동일스위트리버,366,84.973,1,2007,91000
11230,휘경동,2021-07-03,동성,308-110,54.04,6,2001,30000
11230,휘경동,2021-07-03,휘경 SK뷰,372,59.39,18,2019,110000
11230,휘경동,2021-07-03,주공2,57,59.79,15,2001,73400
11230,휘경동,2021-07-03,휘경미소지움,106,59.84,8,1999,69000
11230,휘경동,2021-07-05,주공1,57,114.73,17,2001,109000
11230,휘경동,2021-07-06,휘경 SK뷰,372,84.62,10,2019,132900
11230,휘경동,2021-07-09,브라운스톤휘경,368,59.96,8,2013,84000
11230,휘경동,2021-07-09,동양2차,117,113.607,2,2002,98000
11230,휘경동,2021-07-10,주공1,57,114.73,6,2001,103000
11230,휘경동,2021-07-12,동일스위트리버,366,59.732,3,2007,80000
11230,휘경동,2021-07-16,서울가든,49-5,85.92,8,1985,65000
11230,휘경동,2021-07-17,휘경베스트빌현대,52,114.88,22,2000,82000
11230,휘경동,2021-07-17,동일스위트리버,366,59.732,16,2007,81000
11230,휘경동,2021-07-18,롯데,78,59.94,10,2000,73000
11230,휘경동,2021-07-18,브라운스톤휘경,368,59.78,10,2013,88000
11230,휘경동,2021-07-18,롯데낙천대,109,112.03,10,2003,94500
11230,휘경동,2021-07-18,브라운스톤휘경,368,84.91,7,2013,100000
11230,휘경동,2021-07-20,휘경센트레빌,367,84.64,5,2011,96200
11230,휘경동,2021-07-28,휘경 SK뷰,372,59.39,3,2019,100000
11260,망우동,2021-07-03,한진해모로,578,84.93,3,2007,68500
11260,망우동,2021-07-07,금호어울림(580),580,84.93,8,2006,74600
11260,망우동,2021-07-07,한진해모로,578,84.97,4,2007,68900
11260,망우동,2021-07-09,EG Soul Leader,506-8,13.42,6,2012,11900
11260,망우동,2021-07-10,신원,573,59.62,3,1999,44500
11260,망우동,2021-07-12,금호어울림(580-1),580-1,59.96,11,2006,62800
11260,망우동,2021-07-22,신원,573,59.62,11,1999,46000
11260,망우동,2021-07-23,EG Soul Leader,506-8,13.42,7,2012,9300
11260,망우동,2021-07-27,EG Soul Leader,506-8,13.42,7,2012,9300
11260,망우동,2021-07-28,EG Soul Leader,506-8,17.95,15,2012,11000
11260,망우동,2021-07-29,더하이어,508-6,12.0156,13,2013,10500
11260,면목동,2021-07-01,라온프라이빗,1544,84.9672,22,2020,124000
11260,면목동,2021-07-01,용마한신,1077-1,82.39,5,1990,70000
11260,면목동,2021-07-03,용마한신,1077-1,35.44,8,1990,42000
11260,면목동,2021-07-03,용마산금호어울림,1525,75.72,12,2006,79500
11260,면목동,2021-07-03,한신,193-1,45.44,7,1987,53000
11260,면목동,2021-07-05,면목동금호어울림아파트,1528,84.8726,10,2005,90000
11260,면목동,2021-07-07,용마한신,1077-1,35.44,2,1990,41750
11260,면목동,2021-07-07,신성미소지움,1527,80.1913,15,2004,73500
11260,면목동,2021-07-07,늘푸른동아,715,59.65,12,2002,69500
11260,면목동,2021-07-09,늘푸른동아,715,84.97,15,2002,87500
11260,면목동,2021-07-10,늘푸른동아,715,59.65,17,2002,71000
11260,면목동,2021-07-10,용마산금호어울림,1525,84.699,1,2006,73000
11260,면목동,2021-07-10,용마한신,1077-1,35.44,13,1990,42000
11260,면목동,2021-07-11,한신,193-1,35.3,14,1988,38200
11260,면목동,2021-07-11,용마한신2,1073,59.94,8,1998,65500
11260,면목동,2021-07-12,한양수자인사가정파크,1543,74.9394,2,2019,99000
11260,면목동,2021-07-21,한신,193-1,44.5,10,1988,53500
11260,면목동,2021-07-21,용마금호타운,494,84.9,4,1992,74000
11260,면목동,2021-07-21,킴스아파트,126-1,38.91,8,2018,29900
11260,면목동,2021-07-27,유진 뜨레지움,612-6,49.33,9,2021,53500
11260,면목동,2021-07-27,유진 뜨레지움,612-6,32.23,4,2021,35850
11260,면목동,2021-07-27,유진 뜨레지움,612-6,38.38,4,2021,42650
11260,면목동,2021-07-27,유진 뜨레지움,612-6,34.6,5,2021,39550
11260,면목동,2021-07-27,유진 뜨레지움,612-6,32.23,5,2021,35850
11260,면목동,2021-07-27,유진 뜨레지움,612-6,38.38,5,2021,42650
11260,면목동,2021-07-27,유진 뜨레지움,612-6,34.6,6,2021,39950
11260,면목동,2021-07-27,유진 뜨레지움,612-6,31.32,7,2021,36150
11260,면목동,2021-07-27,유진 뜨레지움,612-6,32.23,7,2021,36200
11260,면목동,2021-07-27,유진 뜨레지움,612-6,31.32,8,2021,36500
11260,면목동,2021-07-27,유진 뜨레지움,612-6,34.6,8,2021,40350
11260,면목동,2021-07-27,유진 뜨레지움,612-6,32.23,8,2021,36650
11260,면목동,2021-07-27,유진 뜨레지움,612-6,46.47,9,2021,51400
11260,면목동,2021-07-29,한양수자인사가정파크,1543,74.9394,1,2019,98000
11260,묵동,2021-07-07,신도브래뉴,169-10,51.86,13,2004,50000
11260,묵동,2021-07-10,신내,13,39.84,8,1996,47500
11260,묵동,2021-07-10,장미,188-1,92.49,5,1983,72500
11260,묵동,2021-07-13,신내,13,49.77,3,1996,57000
11260,묵동,2021-07-13,신내,13,39.84,5,1996,47000
11260,묵동,2021-07-17,극동늘푸른,379,84.08,8,1999,78000
11260,묵동,2021-07-17,삼성,161-4,57.12,4,1991,41000
11260,묵동,2021-07-22,신도,167,84.89,13,1998,78500
11260,묵동,2021-07-28,헤르만스테이트,162-17,13.77,6,2013,8150
11260,묵동,2021-07-30,헤르만스테이트,162-17,13.77,10,2013,10650
11260,상봉동,2021-07-01,건영캐스빌,499,84.6475,2,2006,87000
11260,상봉동,2021-07-02,동부아파트,495,54.0,2,1999,62000
11260,상봉동,2021-07-03,태영데시앙2(1411동),498,59.94,1,2003,70000
11260,상봉동,2021-07-05,"엘지, 쌍용아파트",484,84.67,8,1996,82000
11260,상봉동,2021-07-05,건영1,1,84.96,11,1997,78500
11260,상봉동,2021-07-07,"엘지, 쌍용아파트",484,84.67,5,1996,84000
11260,상봉동,2021-07-09,한일써너스빌,81-5,66.25399999999999,20,2003,80000
11260,상봉동,2021-07-09,건영2차아파트,63,84.96,13,1996,84000
11260,상봉동,2021-07-10,건영2차아파트,63,84.96,3,1996,80400
11260,상봉동,2021-07-10,건영1,1,84.96,2,1997,74000
11260,상봉동,2021-07-10,"엘지, 쌍용아파트",484,68.12,5,1996,71700
11260,상봉동,2021-07-11,태영데시앙1,497,84.9353,14,2003,95000
11260,상봉동,2021-07-12,"엘지, 쌍용아파트",484,84.67,8,1996,80500
11260,상봉동,2021-07-12,우정아파트,496,81.783,11,2002,85000
11260,상봉동,2021-07-13,건영2차아파트,63,84.96,3,1996,82500
11260,상봉동,2021-07-17,건영1,1,84.96,4,1997,79000
11260,상봉동,2021-07-17,건영2차아파트,63,84.96,13,1996,87800
11260,상봉동,2021-07-22,"엘지, 쌍용아파트",484,68.12,14,1996,70500
11260,상봉동,2021-07-24,건영1,1,84.96,3,1997,77500
11260,상봉동,2021-07-24,"엘지, 쌍용아파트",484,68.12,11,1996,69500
11260,상봉동,2021-07-31,동부아파트,495,54.0,7,1999,68000
11260,상봉동,2021-07-31,동부아파트,495,84.99,18,1999,84000
11260,신내동,2021-07-01,성원,783,84.32,7,1994,69800
11260,신내동,2021-07-01,신내 데시앙포레,817,84.91,6,2013,85000
11260,신내동,2021-07-02,벽산,437,59.783,10,2000,55000
11260,신내동,2021-07-02,새한,795,59.77,14,1998,56800
11260,신내동,2021-07-02,신내6대주,650,39.84,1,1996,49500
11260,신내동,2021-07-03,벽산,437,59.783,6,2000,52700
11260,신내동,2021-07-03,건영2차,785,57.3,16,1996,66500
11260,신내동,2021-07-03,신내우디안1단지,816,59.99,6,2014,72000
11260,신내동,2021-07-03,신내9진흥,657,33.18,7,1996,40500
11260,신내동,2021-07-03,신내9진흥,657,49.82,7,1996,59000
11260,신내동,2021-07-03,중앙하이츠,479,84.97,10,1996,65000
11260,신내동,2021-07-03,신내 데시앙포레,817,84.94,12,2013,82000
11260,신내동,2021-07-05,동성1,397,84.98,2,1993,68000
11260,신내동,2021-07-05,신내6대주,650,49.77,8,1996,62500
11260,신내동,2021-07-06,우남푸르미아,802,84.67,5,2005,73500
11260,신내동,2021-07-06,동성1,397,84.08,7,1997,73800
11260,신내동,2021-07-06,동성1,397,59.4,2,1993,56800
11260,신내동,2021-07-06,동성1,397,84.98,1,1993,65700
11260,신내동,2021-07-06,우남푸르미아,802,81.75,10,2005,80000
11260,신내동,2021-07-07,신내11대명,661,49.77,11,1996,58000
11260,신내동,2021-07-09,중앙하이츠,479,84.97,11,1996,68500
11260,신내동,2021-07-10,성원,783,84.32,2,1994,68000
11260,신내동,2021-07-10,경원,449-1,55.89,4,1989,32000
11260,신내동,2021-07-10,신내우디안1단지,816,84.91,21,2014,86500
11260,신내동,2021-07-10,동성4,591,59.4,4,1997,59000
11260,신내동,2021-07-10,동성3,618,59.4,5,1997,60000
11260,신내동,2021-07-10,신내9진흥,657,39.84,12,1996,48000
11260,신내동,2021-07-10,중앙하이츠,479,84.97,3,1996,66700
11260,신내동,2021-07-12,영풍마드레빌,801,84.8485,19,2004,74000
11260,신내동,2021-07-12,동성타워프라자,786,59.01,3,1996,47000
11260,신내동,2021-07-13,동성3,618,129.37,8,1997,84700
11260,신내동,2021-07-13,동성4,591,59.4,12,1997,61700
11260,신내동,2021-07-14,성원,783,84.4,2,1994,70500
11260,신내동,2021-07-15,중앙하이츠,479,84.97,6,1996,71500
11260,신내동,2021-07-17,동성5,788,59.91,2,1997,52900
11260,신내동,2021-07-17,동성1,397,59.4,2,1997,60000
11260,신내동,2021-07-17,신내6대주,650,39.84,11,1996,54650
11260,신내동,2021-07-17,성원,783,84.4,1,1994,64000
11260,신내동,2021-07-19,동성1,397,59.4,13,1997,62000
11260,신내동,2021-07-19,경원,449-1,55.89,4,1989,35000
11260,신내동,2021-07-20,동성3,618,59.4,22,1997,61500
11260,신내동,2021-07-21,라이프미성,487,59.23,9,1992,41000
11260,신내동,2021-07-28,경남아너스빌,804,84.98,13,2007,77800
11260,중화동,2021-07-01,한신1차,450,59.76,19,1998,75000
11260,중화동,2021-07-01,한영(103),274-76,58.46,2,2003,30000
11260,중화동,2021-07-05,미영리치타운,207-14,84.71,15,2007,76000
11260,중화동,2021-07-09,동양엔파트2차,454,84.87,11,2013,89800
11260,중화동,2021-07-10,금강,297-84,58.05,3,2003,22800
11260,중화동,2021-07-13,한신1차,450,50.37,1,1998,59900
11260,중화동,2021-07-21,동양엔파트,208-33,84.98,17,2010,79700
11290,길음동,2021-07-01,길음뉴타운6단지(래미안),1283,113.226,6,2007,154000
11290,길음동,2021-07-02,길음뉴타운3단지푸르지오,1280-1,59.99,17,2005,79500
11290,길음동,2021-07-03,길음뉴타운4단지(e편한세상),1281,59.97,11,2005,89000
11290,길음동,2021-07-03,길음뉴타운1단지(래미안길음1차),1279,59.99,19,2003,85500
11290,길음동,2021-07-06,길음뉴타운9단지(래미안),1286,59.96,3,2010,93000
11290,길음동,2021-07-06,길음뉴타운5단지(래미안),1282,59.75,7,2006,94900
11290,길음동,2021-07-07,길음동동부센트레빌(1278-0),1278,84.844,17,2003,100000
11290,길음동,2021-07-08,길음뉴타운3단지푸르지오,1280-1,84.97,8,2005,90500
11290,길음동,2021-07-10,길음뉴타운8단지(래미안),1284,114.99,6,2010,149000
11290,길음동,2021-07-10,롯데캐슬골든힐스,1287-1,59.8946,-1,2019,96000
11290,길음동,2021-07-10,길음뉴타운1단지(래미안길음1차),1279,84.96,5,2003,105000
11290,길음동,2021-07-10,길음동동부센트레빌(1278-0),1278,59.99800000000001,13,2003,85700
11290,길음동,2021-07-10,길음뉴타운2단지푸르지오,1280,84.97,16,2005,99500
11290,길음동,2021-07-10,길음뉴타운6단지(래미안),1283,59.37300000000001,5,2007,101000
11290,길음동,2021-07-11,길음동동부센트레빌(1278-0),1278,59.99800000000001,7,2003,85000
11290,길음동,2021-07-12,래미안길음센터피스,498,84.99,4,2019,154000
11290,길음동,2021-07-12,길음뉴타운5단지(래미안),1282,84.96,3,2006,110000
11290,길음동,2021-07-13,길음뉴타운2단지푸르지오,1280,59.99,9,2005,82500
11290,길음동,2021-07-14,길음뉴타운2단지푸르지오,1280,143.43,13,2005,132000
11290,길음동,2021-07-14,래미안길음센터피스,498,59.97,17,2019,117000
11290,길음동,2021-07-14,래미안길음센터피스,498,59.97,7,2019,117000
11290,길음동,2021-07-15,길음뉴타운5단지(래미안),1282,84.96,9,2006,114000
11290,길음동,2021-07-15,길음뉴타운7단지(두산위브),1285,84.99,22,2010,123800
11290,길음동,2021-07-15,길음뉴타운4단지(e편한세상),1281,84.64,2,2005,104000
11290,길음동,2021-07-17,길음뉴타운2단지푸르지오,1280,84.97,14,2005,100000
11290,길음동,2021-07-17,신안파크,635-168,68.14,7,1988,54300
11290,길음동,2021-07-17,길음동동부센트레빌(1278-0),1278,84.844,15,2003,98000
11290,길음동,2021-07-19,길음뉴타운1단지(래미안길음1차),1279,59.99,11,2003,87000
11290,길음동,2021-07-20,길음동동부센트레빌(1278-0),1278,84.844,5,2003,99000
